car_id,start_time,end_time,duration_of_stop_min,location,start_coordinates,end_coordinates
18,2014-01-16 12:41:27,2014-01-16 13:52:01,70.56666666666666,Albert's Fine Clothing,"[36.07664074, 24.85759995]","[36.07668976, 24.857639]"
18,2014-01-16 14:01:27,2014-01-16 17:20:01,198.56666666666666,Gastech,"[36.04802668, 24.87957185]","[36.04802945, 24.87956532]"
18,2014-01-16 18:40:05,2014-01-16 20:35:01,114.93333333333334,Katerina's Café,"[36.05446127, 24.89993054]","[36.05451825, 24.89991434]"
18,2014-01-16 18:40:05,2014-01-16 20:35:01,114.93333333333334,Brew've Been Served,"[36.05446127, 24.89993054]","[36.05451825, 24.89991434]"
18,2014-01-17 07:18:01,2014-01-17 07:41:01,23.0,Hallowed Grounds,"[36.06362248, 24.88593936]","[36.06364591, 24.88589178]"
18,2014-01-17 07:48:09,2014-01-17 12:13:01,264.8666666666667,Gastech,"[36.04802215, 24.87956935]","[36.0480251, 24.87956997]"
18,2014-01-17 12:22:27,2014-01-17 13:57:01,94.56666666666666,Albert's Fine Clothing,"[36.07664497, 24.85758573]","[36.07663066, 24.85762063]"
18,2014-01-17 14:06:27,2014-01-17 17:45:01,218.56666666666666,Gastech,"[36.04802702, 24.87956503]","[36.04802721, 24.87956763]"
18,2014-01-17 19:43:01,2014-01-17 20:25:01,42.0,General Grocer,"[36.06041168, 24.85651159]","[36.06043016, 24.85657454]"
18,2014-01-18 13:02:56,2014-01-18 14:12:01,69.08333333333333,Katerina's Café,"[36.05580392, 24.90247551]","[36.05572897, 24.90251946]"
18,2014-01-18 13:02:56,2014-01-18 14:12:01,69.08333333333333,Brew've Been Served,"[36.05580392, 24.90247551]","[36.05572897, 24.90251946]"
18,2014-01-18 18:46:48,2014-01-18 19:24:01,37.21666666666667,Roberts and Sons,"[36.06324988, 24.85226493]","[36.06326977, 24.85228416]"
18,2014-01-19 18:16:05,2014-01-19 20:35:01,138.93333333333334,Katerina's Café,"[36.05444328, 24.89995755]","[36.05447354, 24.89992161]"
18,2014-01-19 18:16:05,2014-01-19 20:35:01,138.93333333333334,Brew've Been Served,"[36.05444328, 24.89995755]","[36.05447354, 24.89992161]"
20,2014-01-06 07:18:35,2014-01-06 07:39:01,20.433333333333334,Katerina's Café,"[36.05408312, 24.90122407]","[36.05409249, 24.90124384]"
20,2014-01-06 07:18:35,2014-01-06 07:39:01,20.433333333333334,Brew've Been Served,"[36.05408312, 24.90122407]","[36.05409249, 24.90124384]"
20,2014-01-06 07:44:12,2014-01-06 11:53:01,248.81666666666666,Gastech,"[36.04802464, 24.87957076]","[36.04802701, 24.87957355]"
20,2014-01-06 11:55:05,2014-01-06 13:44:01,108.93333333333334,Ouzeri Elian,"[36.05195249, 24.87079051]","[36.05197398, 24.87081788]"
20,2014-01-06 13:46:05,2014-01-06 17:32:01,225.93333333333334,Gastech,"[36.04802497, 24.87957677]","[36.04802465, 24.87957142]"
20,2014-01-06 18:52:01,2014-01-06 20:21:01,89.0,Katerina's Café,"[36.05581529, 24.90251702]","[36.05575935, 24.9025618]"
20,2014-01-06 18:52:01,2014-01-06 20:21:01,89.0,Brew've Been Served,"[36.05581529, 24.90251702]","[36.05575935, 24.9025618]"
20,2014-01-07 07:18:35,2014-01-07 07:47:01,28.433333333333334,Katerina's Café,"[36.0541083, 24.9011945]","[36.05411112, 24.90119247]"
20,2014-01-07 07:18:35,2014-01-07 07:47:01,28.433333333333334,Brew've Been Served,"[36.0541083, 24.9011945]","[36.05411112, 24.90119247]"
20,2014-01-07 07:52:12,2014-01-07 11:54:01,241.81666666666666,Gastech,"[36.04802256, 24.87956836]","[36.04803186, 24.87957316]"
20,2014-01-07 11:57:42,2014-01-07 13:44:01,106.31666666666666,Katerina's Café,"[36.05577973, 24.90255443]","[36.05583052, 24.90257177]"
20,2014-01-07 11:57:42,2014-01-07 13:44:01,106.31666666666666,Brew've Been Served,"[36.05577973, 24.90255443]","[36.05583052, 24.90257177]"
20,2014-01-07 13:47:42,2014-01-07 17:30:01,222.31666666666666,Gastech,"[36.04802404, 24.87956835]","[36.04802488, 24.8795707]"
20,2014-01-08 07:23:35,2014-01-08 07:56:01,32.43333333333333,Katerina's Café,"[36.05411335, 24.90123337]","[36.05405913, 24.90121876]"
20,2014-01-08 07:23:35,2014-01-08 07:56:01,32.43333333333333,Brew've Been Served,"[36.05411335, 24.90123337]","[36.05405913, 24.90121876]"
20,2014-01-08 08:01:12,2014-01-08 11:57:01,235.81666666666666,Gastech,"[36.04802863, 24.87957397]","[36.04802311, 24.8795721]"
20,2014-01-08 14:01:26,2014-01-08 17:17:01,195.58333333333334,Gastech,"[36.04802244, 24.87956805]","[36.04802569, 24.87956708]"
20,2014-01-09 07:16:35,2014-01-09 07:39:01,22.433333333333334,Katerina's Café,"[36.05408392, 24.90127245]","[36.05410745, 24.90117725]"
20,2014-01-09 07:16:35,2014-01-09 07:39:01,22.433333333333334,Brew've Been Served,"[36.05408392, 24.90127245]","[36.05410745, 24.90117725]"
20,2014-01-09 07:44:12,2014-01-09 12:20:01,275.81666666666666,Gastech,"[36.04802937, 24.87956556]","[36.04802573, 24.87957004]"
20,2014-01-09 12:22:05,2014-01-09 13:26:01,63.93333333333333,Ouzeri Elian,"[36.05192665, 24.87080629]","[36.05196221, 24.87080009]"
20,2014-01-09 13:28:05,2014-01-09 17:38:01,249.93333333333334,Gastech,"[36.04803248, 24.87957527]","[36.04802738, 24.87956982]"
20,2014-01-09 18:36:01,2014-01-09 19:59:01,83.0,Katerina's Café,"[36.05580666, 24.9025136]","[36.05577487, 24.90254488]"
20,2014-01-09 18:36:01,2014-01-09 19:59:01,83.0,Brew've Been Served,"[36.05580666, 24.9025136]","[36.05577487, 24.90254488]"
20,2014-01-10 07:06:35,2014-01-10 07:37:01,30.433333333333334,Katerina's Café,"[36.05411628, 24.90120737]","[36.05402711, 24.90119426]"
20,2014-01-10 07:06:35,2014-01-10 07:37:01,30.433333333333334,Brew've Been Served,"[36.05411628, 24.90120737]","[36.05402711, 24.90119426]"
20,2014-01-10 07:42:12,2014-01-10 12:01:01,258.81666666666666,Gastech,"[36.04802862, 24.87957186]","[36.04803159, 24.8795683]"
20,2014-01-10 12:04:42,2014-01-10 13:33:01,88.31666666666666,Katerina's Café,"[36.05582578, 24.90251179]","[36.05574679, 24.90248041]"
20,2014-01-10 12:04:42,2014-01-10 13:33:01,88.31666666666666,Brew've Been Served,"[36.05582578, 24.90251179]","[36.05574679, 24.90248041]"
20,2014-01-10 13:36:42,2014-01-10 17:19:01,222.31666666666666,Gastech,"[36.04803215, 24.87956613]","[36.04803166, 24.87957384]"
20,2014-01-10 18:44:47,2014-01-10 19:50:01,65.23333333333333,Katerina's Café,"[36.05572819, 24.90253894]","[36.05574925, 24.90252772]"
20,2014-01-10 18:44:47,2014-01-10 19:50:01,65.23333333333333,Brew've Been Served,"[36.05572819, 24.90253894]","[36.05574925, 24.90252772]"
20,2014-01-11 18:52:47,2014-01-11 19:36:01,43.233333333333334,Katerina's Café,"[36.05576529, 24.90252807]","[36.05578577, 24.90254886]"
20,2014-01-11 18:52:47,2014-01-11 19:36:01,43.233333333333334,Brew've Been Served,"[36.05576529, 24.90252807]","[36.05578577, 24.90254886]"
20,2014-01-13 07:21:35,2014-01-13 07:46:01,24.433333333333334,Katerina's Café,"[36.05412095, 24.90122323]","[36.05403917, 24.90127433]"
20,2014-01-13 07:21:35,2014-01-13 07:46:01,24.433333333333334,Brew've Been Served,"[36.05412095, 24.90122323]","[36.05403917, 24.90127433]"
20,2014-01-13 07:51:12,2014-01-13 12:07:01,255.81666666666666,Gastech,"[36.04802178, 24.87957562]","[36.04802533, 24.87957666]"
20,2014-01-13 12:15:17,2014-01-13 13:27:01,71.73333333333333,Roberts and Sons,"[36.06342177, 24.85096642]","[36.0634381, 24.8509752]"
20,2014-01-13 13:35:17,2014-01-13 17:37:01,241.73333333333332,Gastech,"[36.04802598, 24.87957346]","[36.04802173, 24.87957268]"
20,2014-01-14 07:15:35,2014-01-14 07:55:01,39.43333333333333,Katerina's Café,"[36.05413394, 24.90125284]","[36.05407564, 24.90116515]"
20,2014-01-14 07:15:35,2014-01-14 07:55:01,39.43333333333333,Brew've Been Served,"[36.05413394, 24.90125284]","[36.05407564, 24.90116515]"
20,2014-01-14 08:00:12,2014-01-14 12:17:01,256.81666666666666,Gastech,"[36.04802894, 24.87956598]","[36.04802924, 24.87957272]"
20,2014-01-14 12:25:17,2014-01-14 13:40:01,74.73333333333333,Roberts and Sons,"[36.06348968, 24.85096975]","[36.06343413, 24.85102991]"
20,2014-01-14 13:48:17,2014-01-14 14:13:01,24.733333333333334,Gastech,"[36.04802621, 24.87956874]","[36.04802656, 24.87957033]"
20,2014-01-14 16:02:02,2014-01-14 16:17:16,15.233333333333333,Gastech,"[36.04805722, 24.87956874]","[36.04802288, 24.87956851]"
20,2014-01-14 16:17:16,2014-01-14 17:21:01,63.75,Gastech,"[36.04802288, 24.87956851]","[36.04803152, 24.87956687]"
20,2014-01-14 18:30:46,2014-01-14 18:36:01,5.25,Katerina's Café,"[36.05584297, 24.90249147]","[36.05578607, 24.90253584]"
20,2014-01-14 18:30:46,2014-01-14 18:36:01,5.25,Brew've Been Served,"[36.05584297, 24.90249147]","[36.05578607, 24.90253584]"
20,2014-01-14 18:36:01,2014-01-14 20:20:01,104.0,Katerina's Café,"[36.05578607, 24.90253584]","[36.05576669, 24.90246955]"
20,2014-01-14 18:36:01,2014-01-14 20:20:01,104.0,Brew've Been Served,"[36.05578607, 24.90253584]","[36.05576669, 24.90246955]"
20,2014-01-15 07:26:35,2014-01-15 07:39:01,12.433333333333334,Katerina's Café,"[36.05407219, 24.9011717]","[36.05408913, 24.90118802]"
20,2014-01-15 07:26:35,2014-01-15 07:39:01,12.433333333333334,Brew've Been Served,"[36.05407219, 24.9011717]","[36.05408913, 24.90118802]"
20,2014-01-15 07:44:12,2014-01-15 12:05:01,260.81666666666666,Gastech,"[36.04802355, 24.87956877]","[36.04802306, 24.87957641]"
20,2014-01-15 12:14:27,2014-01-15 13:32:01,77.56666666666666,Albert's Fine Clothing,"[36.07662439, 24.85759739]","[36.07669646, 24.85760091]"
20,2014-01-15 13:41:27,2014-01-15 17:37:01,235.56666666666666,Gastech,"[36.04803209, 24.8795768]","[36.04802736, 24.87956708]"
20,2014-01-15 19:22:01,2014-01-15 20:09:01,47.0,Katerina's Café,"[36.05576537, 24.90250849]","[36.05574201, 24.90254461]"
20,2014-01-15 19:22:01,2014-01-15 20:09:01,47.0,Brew've Been Served,"[36.05576537, 24.90250849]","[36.05574201, 24.90254461]"
20,2014-01-16 07:49:35,2014-01-16 07:56:01,6.433333333333334,Katerina's Café,"[36.05402165, 24.90118441]","[36.0541082, 24.90125629]"
20,2014-01-16 07:49:35,2014-01-16 07:56:01,6.433333333333334,Brew've Been Served,"[36.05402165, 24.90118441]","[36.0541082, 24.90125629]"
20,2014-01-16 08:01:12,2014-01-16 12:18:01,256.81666666666666,Gastech,"[36.04802976, 24.87956825]","[36.04803011, 24.87956625]"
20,2014-01-16 12:21:42,2014-01-16 13:50:01,88.31666666666666,Katerina's Café,"[36.05576303, 24.90249969]","[36.05577149, 24.90252206]"
20,2014-01-16 12:21:42,2014-01-16 13:50:01,88.31666666666666,Brew've Been Served,"[36.05576303, 24.90249969]","[36.05577149, 24.90252206]"
20,2014-01-16 13:53:42,2014-01-16 17:28:01,214.31666666666666,Gastech,"[36.04802382, 24.87956672]","[36.04802381, 24.87956813]"
20,2014-01-16 18:52:47,2014-01-16 20:21:01,88.23333333333333,Katerina's Café,"[36.05580842, 24.90251754]","[36.05573997, 24.90250167]"
20,2014-01-16 18:52:47,2014-01-16 20:21:01,88.23333333333333,Brew've Been Served,"[36.05580842, 24.90251754]","[36.05573997, 24.90250167]"
20,2014-01-17 07:25:07,2014-01-17 08:03:01,37.9,Coffee Chameleon,"[36.05462883, 24.8897818]","[36.05468661, 24.88982691]"
20,2014-01-17 08:08:33,2014-01-17 12:05:01,236.46666666666667,Gastech,"[36.04803179, 24.87956986]","[36.04803014, 24.87956734]"
20,2014-01-17 12:14:27,2014-01-17 13:33:01,78.56666666666666,Albert's Fine Clothing,"[36.07667256, 24.85757463]","[36.07664449, 24.85762695]"
20,2014-01-17 13:42:27,2014-01-17 17:28:01,225.56666666666666,Gastech,"[36.0480216, 24.87956744]","[36.04803293, 24.87956769]"
20,2014-01-17 18:27:46,2014-01-17 18:37:01,9.25,Katerina's Café,"[36.05580999, 24.90257141]","[36.05572979, 24.9025699]"
20,2014-01-17 18:27:46,2014-01-17 18:37:01,9.25,Brew've Been Served,"[36.05580999, 24.90257141]","[36.05572979, 24.9025699]"
20,2014-01-17 18:37:01,2014-01-17 19:32:01,55.0,Katerina's Café,"[36.05572979, 24.9025699]","[36.0557282, 24.90247329]"
20,2014-01-17 18:37:01,2014-01-17 19:32:01,55.0,Brew've Been Served,"[36.05572979, 24.9025699]","[36.0557282, 24.90247329]"
20,2014-01-18 18:17:47,2014-01-18 19:43:01,85.23333333333333,Katerina's Café,"[36.05581795, 24.90254529]","[36.05575793, 24.90253059]"
20,2014-01-18 18:17:47,2014-01-18 19:43:01,85.23333333333333,Brew've Been Served,"[36.05581795, 24.90254529]","[36.05575793, 24.90253059]"
20,2014-01-19 18:16:47,2014-01-19 19:56:01,99.23333333333333,Katerina's Café,"[36.05578073, 24.90252774]","[36.05576965, 24.90247908]"
20,2014-01-19 18:16:47,2014-01-19 19:56:01,99.23333333333333,Brew've Been Served,"[36.05578073, 24.90252774]","[36.05576965, 24.90247908]"
16,2014-01-06 07:17:36,2014-01-06 08:01:01,43.416666666666664,Katerina's Café,"[36.05404998, 24.90118525]","[36.05410803, 24.90125006]"
16,2014-01-06 07:17:36,2014-01-06 08:01:01,43.416666666666664,Brew've Been Served,"[36.05404998, 24.90118525]","[36.05410803, 24.90125006]"
16,2014-01-06 08:06:12,2014-01-06 11:46:01,219.81666666666666,Gastech,"[36.04802601, 24.87957247]","[36.04802342, 24.87957443]"
16,2014-01-06 11:54:17,2014-01-06 13:40:01,105.73333333333333,Roberts and Sons,"[36.06346453, 24.85101132]","[36.06342475, 24.85097065]"
16,2014-01-06 18:07:01,2014-01-06 19:29:01,82.0,Frydo's Autosupply n' More,"[36.06036198, 24.90561127]","[36.06039768, 24.90565624]"
16,2014-01-07 07:58:19,2014-01-07 11:56:01,237.7,Gastech,"[36.04802777, 24.87956902]","[36.04802198, 24.87957103]"
16,2014-01-07 11:59:42,2014-01-07 13:29:01,89.31666666666666,Katerina's Café,"[36.05580677, 24.90250023]","[36.05582614, 24.90249549]"
16,2014-01-07 11:59:42,2014-01-07 13:29:01,89.31666666666666,Brew've Been Served,"[36.05580677, 24.90250023]","[36.05582614, 24.90249549]"
16,2014-01-07 13:32:42,2014-01-07 17:39:01,246.31666666666666,Gastech,"[36.04802915, 24.87956875]","[36.04803012, 24.87956795]"
16,2014-01-07 17:43:46,2014-01-07 19:15:01,91.25,Frydo's Autosupply n' More,"[36.06041433, 24.90563224]","[36.06037248, 24.90561712]"
16,2014-01-07 20:22:05,2014-01-08 06:51:01,628.9333333333333,Frydo's Autosupply n' More,"[36.06041748, 24.90557983]","[36.06039831, 24.9055822]"
16,2014-01-08 06:54:01,2014-01-08 07:39:01,45.0,Katerina's Café,"[36.05403878, 24.90120286]","[36.05404513, 24.90121365]"
16,2014-01-08 06:54:01,2014-01-08 07:39:01,45.0,Brew've Been Served,"[36.05403878, 24.90120286]","[36.05404513, 24.90121365]"
16,2014-01-08 07:44:12,2014-01-08 11:45:01,240.81666666666666,Gastech,"[36.04803101, 24.87956942]","[36.04802823, 24.8795672]"
16,2014-01-08 13:54:26,2014-01-08 17:27:01,212.58333333333334,Gastech,"[36.04803254, 24.87957518]","[36.0480283, 24.87957049]"
16,2014-01-08 17:31:46,2014-01-08 18:20:01,48.25,Frydo's Autosupply n' More,"[36.0603904, 24.90561386]","[36.06033376, 24.90566571]"
16,2014-01-08 18:21:05,2014-01-08 19:41:01,79.93333333333334,Katerina's Café,"[36.05578766, 24.90250372]","[36.05579819, 24.90246562]"
16,2014-01-08 18:21:05,2014-01-08 19:41:01,79.93333333333334,Brew've Been Served,"[36.05578766, 24.90250372]","[36.05579819, 24.90246562]"
16,2014-01-08 19:43:01,2014-01-09 07:30:01,707.0,Frydo's Autosupply n' More,"[36.06033541, 24.90560812]","[36.06043483, 24.90564566]"
16,2014-01-09 07:32:36,2014-01-09 07:54:01,21.416666666666668,Katerina's Café,"[36.05413104, 24.90119374]","[36.0540822, 24.9011749]"
16,2014-01-09 07:32:36,2014-01-09 07:54:01,21.416666666666668,Brew've Been Served,"[36.05413104, 24.90119374]","[36.0540822, 24.9011749]"
16,2014-01-09 07:59:12,2014-01-09 11:57:01,237.81666666666666,Gastech,"[36.04802729, 24.87956716]","[36.04803097, 24.87956839]"
16,2014-01-09 12:00:42,2014-01-09 13:27:01,86.31666666666666,Katerina's Café,"[36.05578322, 24.90247672]","[36.05583977, 24.902492]"
16,2014-01-09 12:00:42,2014-01-09 13:27:01,86.31666666666666,Brew've Been Served,"[36.05578322, 24.90247672]","[36.05583977, 24.902492]"
16,2014-01-09 13:30:42,2014-01-09 17:29:01,238.31666666666666,Gastech,"[36.04802774, 24.8795715]","[36.04802879, 24.87956733]"
16,2014-01-09 18:51:05,2014-01-09 19:47:01,55.93333333333333,Katerina's Café,"[36.05583538, 24.90255759]","[36.05573812, 24.90250372]"
16,2014-01-09 18:51:05,2014-01-09 19:47:01,55.93333333333333,Brew've Been Served,"[36.05583538, 24.90255759]","[36.05573812, 24.90250372]"
16,2014-01-09 19:48:05,2014-01-10 07:16:01,687.9333333333333,Frydo's Autosupply n' More,"[36.06034547, 24.90557804]","[36.06036356, 24.90566901]"
16,2014-01-10 07:18:36,2014-01-10 07:59:01,40.416666666666664,Katerina's Café,"[36.05405821, 24.90122825]","[36.0540326, 24.90126427]"
16,2014-01-10 07:18:36,2014-01-10 07:59:01,40.416666666666664,Brew've Been Served,"[36.05405821, 24.90122825]","[36.0540326, 24.90126427]"
16,2014-01-10 08:04:12,2014-01-10 12:01:01,236.81666666666666,Gastech,"[36.04802576, 24.87956836]","[36.04802826, 24.87956627]"
16,2014-01-10 12:04:23,2014-01-10 13:37:01,92.63333333333334,Katerina's Café,"[36.05446543, 24.89992235]","[36.05443333, 24.89990868]"
16,2014-01-10 12:04:23,2014-01-10 13:37:01,92.63333333333334,Brew've Been Served,"[36.05446543, 24.89992235]","[36.05443333, 24.89990868]"
16,2014-01-10 13:40:23,2014-01-10 17:29:01,228.63333333333333,Gastech,"[36.04803015, 24.87956967]","[36.04802832, 24.87956813]"
16,2014-01-10 17:33:46,2014-01-10 19:25:01,111.25,Frydo's Autosupply n' More,"[36.06037107, 24.90559333]","[36.06035777, 24.90566809]"
16,2014-01-10 19:39:01,2014-01-10 21:20:01,101.0,Roberts and Sons,"[36.06329103, 24.85226413]","[36.06330782, 24.85230813]"
16,2014-01-10 21:31:01,2014-01-10 23:00:01,89.0,Frydo's Autosupply n' More,"[36.06036398, 24.90567258]","[36.06044171, 24.90562154]"
16,2014-01-11 11:00:01,2014-01-11 18:01:01,421.0,Frydo's Autosupply n' More,"[36.06033659, 24.90558276]","[36.06033998, 24.90568022]"
16,2014-01-11 18:05:01,2014-01-11 20:18:01,133.0,Katerina's Café,"[36.05576086, 24.90253898]","[36.05573272, 24.90256199]"
16,2014-01-11 18:05:01,2014-01-11 20:18:01,133.0,Brew've Been Served,"[36.05576086, 24.90253898]","[36.05573272, 24.90256199]"
16,2014-01-11 20:19:05,2014-01-12 18:32:01,1332.9333333333334,Frydo's Autosupply n' More,"[36.06035464, 24.9056833]","[36.06034181, 24.90560345]"
16,2014-01-12 18:33:05,2014-01-12 19:38:01,64.93333333333334,Katerina's Café,"[36.05578761, 24.90246573]","[36.05581048, 24.90250853]"
16,2014-01-12 18:33:05,2014-01-12 19:38:01,64.93333333333334,Brew've Been Served,"[36.05578761, 24.90246573]","[36.05581048, 24.90250853]"
16,2014-01-12 19:39:04,2014-01-12 19:50:01,10.95,Frydo's Autosupply n' More,"[36.06034702, 24.90563172]","[36.06044503, 24.90564069]"
16,2014-01-13 07:35:36,2014-01-13 07:56:01,20.416666666666668,Katerina's Café,"[36.05406262, 24.90123173]","[36.05411145, 24.90127203]"
16,2014-01-13 07:35:36,2014-01-13 07:56:01,20.416666666666668,Brew've Been Served,"[36.05406262, 24.90123173]","[36.05411145, 24.90127203]"
16,2014-01-13 08:01:12,2014-01-13 11:50:01,228.81666666666666,Gastech,"[36.0480281, 24.87957421]","[36.04802698, 24.8795761]"
16,2014-01-13 11:59:27,2014-01-13 13:39:01,99.56666666666666,Albert's Fine Clothing,"[36.07664997, 24.85762197]","[36.07663619, 24.85762308]"
16,2014-01-13 13:48:27,2014-01-13 17:30:01,221.56666666666666,Gastech,"[36.04803129, 24.879569]","[36.04802608, 24.87956599]"
16,2014-01-13 17:34:46,2014-01-13 19:17:01,102.25,Frydo's Autosupply n' More,"[36.06035188, 24.9055942]","[36.06033435, 24.90569297]"
16,2014-01-13 19:18:05,2014-01-13 20:10:01,51.93333333333333,Katerina's Café,"[36.05575414, 24.90252051]","[36.05580432, 24.90251859]"
16,2014-01-13 19:18:05,2014-01-13 20:10:01,51.93333333333333,Brew've Been Served,"[36.05575414, 24.90252051]","[36.05580432, 24.90251859]"
16,2014-01-13 20:13:01,2014-01-14 07:10:01,657.0,Frydo's Autosupply n' More,"[36.0603658, 24.90556767]","[36.06036159, 24.90564066]"
16,2014-01-14 07:12:36,2014-01-14 07:43:01,30.416666666666668,Katerina's Café,"[36.05404446, 24.90123542]","[36.05406644, 24.90120623]"
16,2014-01-14 07:12:36,2014-01-14 07:43:01,30.416666666666668,Brew've Been Served,"[36.05404446, 24.90123542]","[36.05406644, 24.90120623]"
16,2014-01-14 07:48:12,2014-01-14 11:57:01,248.81666666666666,Gastech,"[36.04802983, 24.87956783]","[36.04803053, 24.87957534]"
16,2014-01-14 12:00:23,2014-01-14 13:42:01,101.63333333333334,Katerina's Café,"[36.05449279, 24.89998134]","[36.0544535, 24.89995949]"
16,2014-01-14 12:00:23,2014-01-14 13:42:01,101.63333333333334,Brew've Been Served,"[36.05449279, 24.89998134]","[36.0544535, 24.89995949]"
16,2014-01-14 13:45:23,2014-01-14 17:49:01,243.63333333333333,Gastech,"[36.04803216, 24.87957102]","[36.04802931, 24.87957455]"
16,2014-01-14 17:53:46,2014-01-14 19:44:01,110.25,Frydo's Autosupply n' More,"[36.06044645, 24.90567914]","[36.0603706, 24.90564907]"
16,2014-01-14 19:45:05,2014-01-14 21:36:01,110.93333333333334,Katerina's Café,"[36.05578885, 24.90256439]","[36.05584094, 24.90248696]"
16,2014-01-14 19:45:05,2014-01-14 21:36:01,110.93333333333334,Brew've Been Served,"[36.05578885, 24.90256439]","[36.05584094, 24.90248696]"
16,2014-01-14 21:37:04,2014-01-14 21:42:01,4.95,Frydo's Autosupply n' More,"[36.0603387, 24.90560459]","[36.06036299, 24.90568346]"
16,2014-01-14 21:42:01,2014-01-15 07:23:01,581.0,Frydo's Autosupply n' More,"[36.06036299, 24.90568346]","[36.06042693, 24.90559382]"
16,2014-01-15 07:25:36,2014-01-15 07:51:01,25.416666666666668,Katerina's Café,"[36.05406366, 24.9012318]","[36.05410035, 24.90118829]"
16,2014-01-15 07:25:36,2014-01-15 07:51:01,25.416666666666668,Brew've Been Served,"[36.05406366, 24.9012318]","[36.05410035, 24.90118829]"
16,2014-01-15 07:56:12,2014-01-15 11:56:01,239.81666666666666,Gastech,"[36.04802585, 24.87956697]","[36.04802863, 24.879576]"
16,2014-01-15 11:59:42,2014-01-15 13:50:01,110.31666666666666,Katerina's Café,"[36.05573808, 24.90256496]","[36.05583203, 24.90254575]"
16,2014-01-15 11:59:42,2014-01-15 13:50:01,110.31666666666666,Brew've Been Served,"[36.05573808, 24.90256496]","[36.05583203, 24.90254575]"
16,2014-01-15 13:53:42,2014-01-15 17:29:01,215.31666666666666,Gastech,"[36.04803199, 24.87956778]","[36.04802971, 24.879568]"
16,2014-01-15 17:33:46,2014-01-15 19:02:01,88.25,Frydo's Autosupply n' More,"[36.06036054, 24.90561802]","[36.06044719, 24.90559993]"
16,2014-01-15 19:03:05,2014-01-15 20:05:01,61.93333333333333,Katerina's Café,"[36.05573707, 24.90248124]","[36.05573292, 24.90251396]"
16,2014-01-15 19:03:05,2014-01-15 20:05:01,61.93333333333333,Brew've Been Served,"[36.05573707, 24.90248124]","[36.05573292, 24.90251396]"
16,2014-01-16 07:00:01,2014-01-16 07:45:01,45.0,Katerina's Café,"[36.05405672, 24.90127871]","[36.05408341, 24.9012071]"
16,2014-01-16 07:00:01,2014-01-16 07:45:01,45.0,Brew've Been Served,"[36.05405672, 24.90127871]","[36.05408341, 24.9012071]"
16,2014-01-16 07:50:12,2014-01-16 12:15:01,264.81666666666666,Gastech,"[36.04802691, 24.87957376]","[36.04802393, 24.87957563]"
16,2014-01-16 12:24:27,2014-01-16 13:53:01,88.56666666666666,Albert's Fine Clothing,"[36.07663105, 24.85759778]","[36.07663305, 24.85763679]"
16,2014-01-16 14:02:27,2014-01-16 17:26:01,203.56666666666666,Gastech,"[36.04802265, 24.87956606]","[36.04803275, 24.87956759]"
16,2014-01-16 19:18:39,2014-01-16 20:55:01,96.36666666666666,Roberts and Sons,"[36.06326609, 24.85228891]","[36.06328041, 24.8523257]"
16,2014-01-16 21:05:39,2014-01-17 07:44:01,638.3666666666667,Frydo's Autosupply n' More,"[36.0603279, 24.9056083]","[36.06035283, 24.90559563]"
16,2014-01-17 07:46:36,2014-01-17 07:59:01,12.416666666666666,Katerina's Café,"[36.05411469, 24.90123987]","[36.05407734, 24.90125221]"
16,2014-01-17 07:46:36,2014-01-17 07:59:01,12.416666666666666,Brew've Been Served,"[36.05411469, 24.90123987]","[36.05407734, 24.90125221]"
16,2014-01-17 08:04:12,2014-01-17 11:56:01,231.81666666666666,Gastech,"[36.04802577, 24.87957303]","[36.04802538, 24.87956752]"
16,2014-01-17 12:04:17,2014-01-17 13:57:01,112.73333333333333,Roberts and Sons,"[36.06344955, 24.85101832]","[36.06342497, 24.85101687]"
16,2014-01-17 14:05:17,2014-01-17 17:50:01,224.73333333333332,Gastech,"[36.04802648, 24.8795651]","[36.04802482, 24.87957156]"
16,2014-01-17 17:54:46,2014-01-17 19:23:01,88.25,Frydo's Autosupply n' More,"[36.06034677, 24.90557627]","[36.06036128, 24.90566518]"
16,2014-01-17 19:24:18,2014-01-17 20:44:01,79.71666666666667,Katerina's Café,"[36.05501509, 24.90183252]","[36.05498449, 24.90177848]"
16,2014-01-17 19:24:18,2014-01-17 20:44:01,79.71666666666667,Brew've Been Served,"[36.05501509, 24.90183252]","[36.05498449, 24.90177848]"
16,2014-01-17 20:45:17,2014-01-17 20:51:01,5.733333333333333,Frydo's Autosupply n' More,"[36.06036199, 24.90562735]","[36.06043168, 24.90568627]"
16,2014-01-18 18:40:45,2014-01-18 20:14:01,93.26666666666667,Katerina's Café,"[36.05449559, 24.89995892]","[36.05445741, 24.89992798]"
16,2014-01-18 18:40:45,2014-01-18 20:14:01,93.26666666666667,Brew've Been Served,"[36.05449559, 24.89995892]","[36.05445741, 24.89992798]"
16,2014-01-19 12:24:44,2014-01-19 12:31:01,6.283333333333333,Katerina's Café,"[36.05451805, 24.89998627]","[36.05449216, 24.89997748]"
16,2014-01-19 12:24:44,2014-01-19 12:31:01,6.283333333333333,Brew've Been Served,"[36.05451805, 24.89998627]","[36.05449216, 24.89997748]"
