last4ccnum,timestamp_purchase,location,car_id,start_time_visit,end_time_visit,geometry
7117,2014-01-09 20:21:00,Albert's Fine Clothing,3,2014-01-09 19:47:28,2014-01-09 21:44:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
8332,2014-01-09 21:27:00,Albert's Fine Clothing,3,2014-01-09 19:47:28,2014-01-09 21:44:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
8156,2014-01-11 19:27:00,Albert's Fine Clothing,3,2014-01-11 18:11:01,2014-01-11 20:04:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
1877,2014-01-12 19:58:00,Albert's Fine Clothing,3,2014-01-12 18:37:28,2014-01-12 20:12:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
7117,2014-01-16 20:08:00,Albert's Fine Clothing,3,2014-01-16 18:39:28,2014-01-16 20:18:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
7108,2014-01-06 07:34:00,Hallowed Grounds,26,2014-01-06 07:22:40,2014-01-06 07:38:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-06 07:36:00,Hallowed Grounds,26,2014-01-06 07:22:40,2014-01-06 07:38:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-07 07:37:00,Hallowed Grounds,26,2014-01-07 07:36:01,2014-01-07 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-07 07:41:00,Hallowed Grounds,26,2014-01-07 07:36:01,2014-01-07 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-07 07:46:00,Hallowed Grounds,26,2014-01-07 07:36:01,2014-01-07 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-07 07:47:00,Hallowed Grounds,26,2014-01-07 07:36:01,2014-01-07 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-07 07:48:00,Hallowed Grounds,26,2014-01-07 07:36:01,2014-01-07 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-08 07:39:00,Hallowed Grounds,26,2014-01-08 07:05:40,2014-01-08 07:40:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-08 07:39:00,Hallowed Grounds,26,2014-01-08 07:05:40,2014-01-08 07:40:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-08 07:39:00,Hallowed Grounds,26,2014-01-08 07:05:40,2014-01-08 07:40:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-08 07:40:00,Hallowed Grounds,26,2014-01-08 07:05:40,2014-01-08 07:40:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-09 07:37:00,Hallowed Grounds,26,2014-01-09 07:14:40,2014-01-09 07:44:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-09 07:42:00,Hallowed Grounds,26,2014-01-09 07:14:40,2014-01-09 07:44:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-10 07:34:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-10 07:41:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-10 07:41:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-10 07:41:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-10 07:45:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-10 07:46:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-10 07:49:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-10 07:50:00,Hallowed Grounds,26,2014-01-10 07:17:40,2014-01-10 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-11 16:00:00,Roberts and Sons,26,2014-01-11 13:33:47,2014-01-11 16:07:01,"POLYGON ((24.85096416 36.06319689, 24.85096416 36.06349309, 24.8523291 36.06349309, 24.8523291 36.06319689, 24.85096416 36.06319689))"
8332,2014-01-12 13:03:00,Ouzeri Elian,26,2014-01-12 12:56:20,2014-01-12 13:32:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
5407,2014-01-12 13:17:00,Ouzeri Elian,26,2014-01-12 12:56:20,2014-01-12 13:32:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
7819,2014-01-12 13:28:00,Ouzeri Elian,26,2014-01-12 12:56:20,2014-01-12 13:32:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
1310,2014-01-12 13:30:00,Ouzeri Elian,26,2014-01-12 12:56:20,2014-01-12 13:32:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
8156,2014-01-12 13:32:00,Ouzeri Elian,26,2014-01-12 12:56:20,2014-01-12 13:32:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
7889,2014-01-13 07:32:00,Hallowed Grounds,26,2014-01-13 07:17:40,2014-01-13 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-13 07:42:00,Hallowed Grounds,26,2014-01-13 07:17:40,2014-01-13 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-13 07:43:00,Hallowed Grounds,26,2014-01-13 07:17:40,2014-01-13 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9405,2014-01-13 07:44:00,Hallowed Grounds,26,2014-01-13 07:17:40,2014-01-13 07:48:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9220,2014-01-13 12:55:00,Ouzeri Elian,26,2014-01-13 12:14:05,2014-01-13 13:51:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
4795,2014-01-13 13:37:00,Ouzeri Elian,26,2014-01-13 12:14:05,2014-01-13 13:51:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
1310,2014-01-13 13:48:00,Ouzeri Elian,26,2014-01-13 12:14:05,2014-01-13 13:51:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
7889,2014-01-14 07:35:00,Hallowed Grounds,26,2014-01-14 07:14:40,2014-01-14 07:46:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-14 07:42:00,Hallowed Grounds,26,2014-01-14 07:14:40,2014-01-14 07:46:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-14 07:44:00,Hallowed Grounds,26,2014-01-14 07:14:40,2014-01-14 07:46:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-14 07:45:00,Hallowed Grounds,26,2014-01-14 07:14:40,2014-01-14 07:46:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-15 07:44:00,Hallowed Grounds,26,2014-01-15 07:42:40,2014-01-15 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-15 07:51:00,Hallowed Grounds,26,2014-01-15 07:42:40,2014-01-15 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-15 07:59:00,Hallowed Grounds,26,2014-01-15 07:42:40,2014-01-15 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-15 08:00:00,Hallowed Grounds,26,2014-01-15 07:42:40,2014-01-15 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-16 07:44:00,Hallowed Grounds,26,2014-01-16 07:26:40,2014-01-16 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-16 07:44:00,Hallowed Grounds,26,2014-01-16 07:26:40,2014-01-16 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-16 07:44:00,Hallowed Grounds,26,2014-01-16 07:26:40,2014-01-16 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-16 07:45:00,Hallowed Grounds,26,2014-01-16 07:26:40,2014-01-16 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-16 07:51:00,Hallowed Grounds,26,2014-01-16 07:26:40,2014-01-16 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-16 07:51:00,Hallowed Grounds,26,2014-01-16 07:26:40,2014-01-16 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-17 07:31:00,Hallowed Grounds,26,2014-01-17 07:08:01,2014-01-17 07:33:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-17 07:33:00,Hallowed Grounds,26,2014-01-17 07:08:01,2014-01-17 07:33:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-07 07:35:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-07 07:37:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-07 07:41:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-07 07:46:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-07 07:47:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-07 07:48:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-07 07:50:00,Hallowed Grounds,1,2014-01-07 07:22:04,2014-01-07 07:56:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9241,2014-01-07 20:15:00,Ouzeri Elian,1,2014-01-07 18:55:52,2014-01-07 20:42:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
2681,2014-01-08 07:50:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-08 07:55:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-08 07:56:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-08 07:57:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1286,2014-01-08 20:12:00,Ouzeri Elian,1,2014-01-08 19:22:52,2014-01-08 21:22:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
9551,2014-01-08 21:16:00,Ouzeri Elian,1,2014-01-08 19:22:52,2014-01-08 21:22:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
6899,2014-01-08 21:17:00,Ouzeri Elian,1,2014-01-08 19:22:52,2014-01-08 21:22:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
1310,2014-01-09 07:37:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-09 07:42:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-09 07:46:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-09 07:50:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-09 07:51:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-10 08:06:00,Hallowed Grounds,1,2014-01-10 07:52:04,2014-01-10 08:08:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-10 13:16:00,Ouzeri Elian,1,2014-01-10 12:23:05,2014-01-10 13:21:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
1310,2014-01-13 07:42:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-13 07:43:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9405,2014-01-13 07:44:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-13 07:54:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-13 07:57:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-13 08:06:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-13 19:30:00,Ouzeri Elian,1,2014-01-13 18:49:52,2014-01-13 19:56:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
7889,2014-01-14 07:35:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-14 07:42:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-14 07:44:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-14 07:45:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-14 07:54:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-14 07:54:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6899,2014-01-14 20:32:00,Ouzeri Elian,1,2014-01-14 19:31:01,2014-01-14 21:15:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
9241,2014-01-14 20:41:00,Ouzeri Elian,1,2014-01-14 19:31:01,2014-01-14 21:15:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
2681,2014-01-14 20:46:00,Ouzeri Elian,1,2014-01-14 19:31:01,2014-01-14 21:15:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
9617,2014-01-15 07:36:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-15 07:39:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-15 07:44:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-15 07:51:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-15 07:59:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7253,2014-01-15 13:10:00,Ouzeri Elian,1,2014-01-15 12:09:05,2014-01-15 13:29:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
3484,2014-01-15 13:22:00,Ouzeri Elian,1,2014-01-15 12:09:05,2014-01-15 13:29:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
6899,2014-01-15 20:29:00,Ouzeri Elian,1,2014-01-15 19:50:01,2014-01-15 20:40:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
9617,2014-01-16 07:51:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-16 07:51:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-16 07:54:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9405,2014-01-16 08:03:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-16 08:05:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-16 08:07:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-16 08:09:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
