car_id,start_time,end_time,duration_of_stop_min,location_name,start_coordinates,end_coordinates
32,2014-01-16 07:50:31,2014-01-16 12:18:01,267.5,GAStech,"[36.04802235, 24.87957409]","[36.04803077, 24.8795749]"
32,2014-01-16 12:27:27,2014-01-16 13:28:01,60.56666666666667,Albert's Fine Clothing,"[36.07668654, 24.85757951]","[36.07662096, 24.85759126]"
32,2014-01-16 13:37:27,2014-01-16 18:01:01,263.56666666666666,GAStech,"[36.04802149, 24.87956569]","[36.04802177, 24.87957059]"
32,2014-01-17 07:43:52,2014-01-17 12:10:01,266.15,GAStech,"[36.04802144, 24.87956675]","[36.04803246, 24.87957255]"
32,2014-01-17 12:16:16,2014-01-17 13:21:01,64.75,General Grocer,"[36.05974565, 24.85807192]","[36.05971839, 24.85797594]"
32,2014-01-17 13:27:16,2014-01-17 17:53:01,265.75,GAStech,"[36.04803116, 24.8795737]","[36.04802723, 24.87956768]"
32,2014-01-18 12:49:37,2014-01-18 13:06:01,16.4,Roberts and Sons,"[36.06348434, 24.85096945]","[36.06347417, 24.85096536]"
32,2014-01-18 18:11:03,2014-01-18 19:04:01,52.96666666666667,Albert's Fine Clothing,"[36.0752624, 24.85631411]","[36.07522801, 24.85628256]"
32,2014-01-19 18:34:41,2014-01-19 20:20:01,105.33333333333333,Albert's Fine Clothing,"[36.07664507, 24.85764129]","[36.07666969, 24.85764075]"
34,2014-01-06 07:40:12,2014-01-06 12:14:01,273.81666666666666,GAStech,"[36.04802557, 24.8795711]","[36.04802482, 24.87956527]"
34,2014-01-06 12:23:27,2014-01-06 13:24:01,60.56666666666667,Albert's Fine Clothing,"[36.0766721, 24.85756627]","[36.07662557, 24.85759999]"
34,2014-01-06 13:33:27,2014-01-06 17:14:01,220.56666666666666,GAStech,"[36.04802304, 24.87957683]","[36.0480307, 24.8795665]"
34,2014-01-07 07:47:12,2014-01-07 12:07:01,259.81666666666666,GAStech,"[36.04803225, 24.87956698]","[36.04803075, 24.87956797]"
34,2014-01-07 13:44:26,2014-01-07 17:27:01,222.58333333333334,GAStech,"[36.04802568, 24.87957069]","[36.04802754, 24.87957404]"
34,2014-01-07 18:56:53,2014-01-07 19:01:01,4.133333333333334,Katerina's Café,"[36.05579524, 24.90258614]","[36.05583167, 24.90246812]"
34,2014-01-07 19:01:01,2014-01-07 20:12:01,71.0,Katerina's Café,"[36.05583167, 24.90246812]","[36.05577046, 24.90256776]"
34,2014-01-08 08:07:12,2014-01-08 12:08:01,240.81666666666666,GAStech,"[36.04802624, 24.87957544]","[36.04803206, 24.87957047]"
34,2014-01-08 12:17:27,2014-01-08 13:17:01,59.56666666666667,Albert's Fine Clothing,"[36.07669493, 24.85762976]","[36.07662635, 24.85763669]"
34,2014-01-08 13:26:27,2014-01-08 17:32:01,245.56666666666666,GAStech,"[36.0480277, 24.87956607]","[36.04802151, 24.87957218]"
34,2014-01-09 07:55:12,2014-01-09 11:57:01,241.81666666666666,GAStech,"[36.04803003, 24.87956935]","[36.04803093, 24.87957423]"
34,2014-01-09 12:03:16,2014-01-09 13:22:01,78.75,General Grocer,"[36.05971977, 24.85806961]","[36.05975631, 24.8580209]"
34,2014-01-09 13:28:16,2014-01-09 17:19:01,230.75,GAStech,"[36.04802876, 24.8795764]","[36.04802175, 24.87957537]"
34,2014-01-09 18:54:45,2014-01-09 20:24:01,89.26666666666667,General Grocer,"[36.0604217, 24.85648035]","[36.06037182, 24.85653912]"
34,2014-01-10 08:07:12,2014-01-10 12:04:01,236.81666666666666,GAStech,"[36.04802244, 24.8795743]","[36.04802684, 24.87957312]"
34,2014-01-10 12:13:27,2014-01-10 13:24:01,70.56666666666666,Albert's Fine Clothing,"[36.0766813, 24.85761673]","[36.07668859, 24.85760165]"
34,2014-01-10 13:33:27,2014-01-10 13:55:01,21.566666666666666,GAStech,"[36.04802532, 24.87957211]","[36.04802243, 24.87957595]"
34,2014-01-10 14:01:03,2014-01-10 14:44:01,42.96666666666667,Carly's Coffee,"[36.05852747, 24.85788532]","[36.05859887, 24.85795855]"
34,2014-01-10 14:50:02,2014-01-10 16:16:01,85.98333333333333,GAStech,"[36.04805846, 24.87956654]","[36.04802731, 24.87957683]"
34,2014-01-10 16:16:01,2014-01-10 17:27:01,71.0,GAStech,"[36.04802731, 24.87957683]","[36.04802814, 24.87957671]"
34,2014-01-10 18:49:55,2014-01-10 20:00:01,70.1,Katerina's Café,"[36.05573985, 24.90257457]","[36.05575728, 24.9025829]"
34,2014-01-11 14:18:01,2014-01-11 18:11:01,233.0,Ahaggo Museum,"[36.07717187, 24.87618361]","[36.07712237, 24.87620205]"
34,2014-01-11 18:15:08,2014-01-11 19:37:01,81.88333333333334,Albert's Fine Clothing,"[36.07665926, 24.85756503]","[36.07663759, 24.85756868]"
34,2014-01-13 07:57:12,2014-01-13 11:55:01,237.81666666666666,GAStech,"[36.04802793, 24.87956963]","[36.04802944, 24.87957634]"
34,2014-01-13 13:44:05,2014-01-13 17:18:01,213.93333333333334,GAStech,"[36.04802609, 24.879573]","[36.04802874, 24.87957001]"
34,2014-01-13 19:12:55,2014-01-13 20:13:01,60.1,Katerina's Café,"[36.05575736, 24.90247148]","[36.0557761, 24.9025511]"
34,2014-01-14 07:40:12,2014-01-14 11:52:01,251.81666666666666,GAStech,"[36.04802201, 24.87956623]","[36.04803181, 24.87957484]"
34,2014-01-14 11:55:23,2014-01-14 13:36:01,100.63333333333334,Katerina's Café,"[36.05451107, 24.89990083]","[36.05452656, 24.89991225]"
34,2014-01-14 13:39:23,2014-01-14 17:11:01,211.63333333333333,GAStech,"[36.04802206, 24.87957675]","[36.04802564, 24.87957172]"
34,2014-01-14 18:44:55,2014-01-14 20:05:01,80.1,Katerina's Café,"[36.0557557, 24.90250284]","[36.05580726, 24.90257323]"
34,2014-01-15 08:07:12,2014-01-15 12:18:01,250.81666666666666,GAStech,"[36.04802273, 24.8795651]","[36.04802855, 24.87957322]"
34,2014-01-15 12:21:42,2014-01-15 13:36:01,74.31666666666666,Katerina's Café,"[36.05573898, 24.90256718]","[36.05574144, 24.90256588]"
34,2014-01-15 13:39:42,2014-01-15 17:32:01,232.31666666666666,GAStech,"[36.04802165, 24.87957681]","[36.04803268, 24.87956832]"
34,2014-01-15 19:35:45,2014-01-15 21:10:01,94.26666666666667,General Grocer,"[36.06034419, 24.85651058]","[36.06041242, 24.85656152]"
34,2014-01-16 08:01:12,2014-01-16 12:04:01,242.81666666666666,GAStech,"[36.04802832, 24.87956727]","[36.04802711, 24.87956644]"
34,2014-01-16 12:12:17,2014-01-16 13:40:01,87.73333333333333,Roberts and Sons,"[36.06346419, 24.85098812]","[36.06343314, 24.85103679]"
34,2014-01-16 13:48:17,2014-01-16 17:19:01,210.73333333333332,GAStech,"[36.04802469, 24.87957337]","[36.04803059, 24.87956662]"
34,2014-01-16 18:20:55,2014-01-16 19:49:01,88.1,Katerina's Café,"[36.05573322, 24.90247087]","[36.0558215, 24.90247161]"
34,2014-01-17 08:07:12,2014-01-17 12:04:01,236.81666666666666,GAStech,"[36.04802784, 24.87957214]","[36.04802537, 24.87956942]"
34,2014-01-17 12:13:27,2014-01-17 13:28:01,74.56666666666666,Albert's Fine Clothing,"[36.07665279, 24.85756725]","[36.07665965, 24.85759344]"
34,2014-01-17 13:37:27,2014-01-17 17:12:01,214.56666666666666,GAStech,"[36.04802653, 24.87957622]","[36.04802496, 24.87957011]"
34,2014-01-17 18:02:55,2014-01-17 19:57:01,114.1,Katerina's Café,"[36.05573275, 24.90255618]","[36.05572634, 24.90256535]"
34,2014-01-18 13:23:46,2014-01-18 18:21:01,297.25,Kronos Capitol,"[36.05296446, 24.84938995]","[36.05292875, 24.84939741]"
34,2014-01-18 18:24:54,2014-01-18 19:37:01,72.11666666666666,Roberts and Sons,"[36.06344675, 24.85097066]","[36.06346426, 24.85099534]"
34,2014-01-19 12:35:04,2014-01-19 13:26:01,50.95,Katerina's Café,"[36.05449839, 24.89989802]","[36.05446166, 24.89992696]"
34,2014-01-19 13:29:01,2014-01-19 15:54:01,145.0,Katerina's Café,"[36.05494562, 24.90184403]","[36.0549937, 24.90179967]"
17,2014-01-06 07:55:12,2014-01-06 12:23:01,267.81666666666666,GAStech,"[36.04802977, 24.87957546]","[36.04802284, 24.87957552]"
17,2014-01-06 12:26:42,2014-01-06 13:34:01,67.31666666666666,Katerina's Café,"[36.05582477, 24.9025567]","[36.05582635, 24.90254452]"
17,2014-01-06 13:40:01,2014-01-06 17:15:01,215.0,GAStech,"[36.04802464, 24.87957208]","[36.04802458, 24.87956561]"
17,2014-01-06 18:22:23,2014-01-06 19:24:01,61.63333333333333,Katerina's Café,"[36.05573128, 24.90249109]","[36.05579007, 24.90250603]"
17,2014-01-07 07:43:12,2014-01-07 12:32:01,288.81666666666666,GAStech,"[36.04802698, 24.87957431]","[36.04802896, 24.8795761]"
17,2014-01-07 13:36:26,2014-01-07 17:34:01,237.58333333333334,GAStech,"[36.04802519, 24.87956991]","[36.04802316, 24.87957418]"
17,2014-01-07 18:52:23,2014-01-07 20:12:01,79.63333333333334,Katerina's Café,"[36.0557454, 24.90249958]","[36.05572468, 24.90255874]"
17,2014-01-08 08:07:12,2014-01-08 12:14:01,246.81666666666666,GAStech,"[36.0480258, 24.87956639]","[36.04802942, 24.87956956]"
17,2014-01-08 12:17:42,2014-01-08 13:41:01,83.31666666666666,Katerina's Café,"[36.0558038, 24.90258155]","[36.05575599, 24.90255539]"
17,2014-01-08 13:44:42,2014-01-08 17:32:01,227.31666666666666,GAStech,"[36.04802169, 24.87957076]","[36.04802212, 24.87957678]"
17,2014-01-08 19:23:23,2014-01-08 20:11:01,47.63333333333333,Katerina's Café,"[36.0558154, 24.90256634]","[36.05575937, 24.90248334]"
17,2014-01-09 07:58:12,2014-01-09 12:25:01,266.81666666666666,GAStech,"[36.04803148, 24.87957449]","[36.04802257, 24.87956533]"
17,2014-01-09 13:48:26,2014-01-09 17:28:01,219.58333333333334,GAStech,"[36.04802109, 24.87956732]","[36.0480279, 24.8795737]"
17,2014-01-09 19:27:20,2014-01-09 19:31:01,3.683333333333333,Katerina's Café,"[36.05592654, 24.9025532]","[36.05575392, 24.90249498]"
17,2014-01-09 19:31:01,2014-01-09 20:41:01,70.0,Katerina's Café,"[36.05575392, 24.90249498]","[36.05578359, 24.90255665]"
17,2014-01-10 08:00:12,2014-01-10 12:14:01,253.81666666666666,GAStech,"[36.04802132, 24.87956559]","[36.04802999, 24.87957325]"
17,2014-01-10 12:17:42,2014-01-10 13:46:01,88.31666666666666,Katerina's Café,"[36.05574936, 24.9025073]","[36.05579526, 24.90247331]"
17,2014-01-10 13:49:42,2014-01-10 17:14:01,204.31666666666666,GAStech,"[36.04802279, 24.87956562]","[36.04802275, 24.87956526]"
17,2014-01-10 18:36:33,2014-01-10 18:40:01,3.466666666666667,Katerina's Café,"[36.05498787, 24.90174004]","[36.054956, 24.90185777]"
17,2014-01-10 18:40:01,2014-01-10 20:18:01,98.0,Katerina's Café,"[36.054956, 24.90185777]","[36.05496866, 24.90186463]"
17,2014-01-11 18:54:23,2014-01-11 20:14:01,79.63333333333334,Katerina's Café,"[36.05574104, 24.90255732]","[36.05582852, 24.90250346]"
17,2014-01-13 07:45:12,2014-01-13 12:17:01,271.81666666666666,GAStech,"[36.04802367, 24.87957483]","[36.04802414, 24.87957604]"
17,2014-01-13 12:26:27,2014-01-13 13:51:01,84.56666666666666,Albert's Fine Clothing,"[36.07667172, 24.85757538]","[36.0766714, 24.85760871]"
17,2014-01-13 14:00:27,2014-01-13 17:28:01,207.56666666666666,GAStech,"[36.04802964, 24.879566]","[36.04803067, 24.87956682]"
17,2014-01-13 18:49:23,2014-01-13 20:22:01,92.63333333333334,Katerina's Café,"[36.05578877, 24.90258086]","[36.05579165, 24.90256493]"
17,2014-01-14 07:59:12,2014-01-14 12:23:01,263.81666666666666,GAStech,"[36.04802623, 24.87956919]","[36.04803029, 24.87957163]"
17,2014-01-14 12:29:16,2014-01-14 13:39:01,69.75,General Grocer,"[36.05979957, 24.85802447]","[36.05972081, 24.85799153]"
17,2014-01-14 13:45:16,2014-01-14 17:34:01,228.75,GAStech,"[36.04803018, 24.87956529]","[36.04802334, 24.87957044]"
17,2014-01-14 18:44:23,2014-01-14 20:20:01,95.63333333333334,Katerina's Café,"[36.05577614, 24.90257238]","[36.05581397, 24.90250813]"
17,2014-01-15 07:43:12,2014-01-15 12:14:01,270.81666666666666,GAStech,"[36.04802578, 24.87956688]","[36.04802112, 24.87956897]"
17,2014-01-15 12:22:17,2014-01-15 13:47:01,84.73333333333333,Roberts and Sons,"[36.06342051, 24.85099637]","[36.06346738, 24.85100291]"
17,2014-01-15 13:55:17,2014-01-15 17:23:01,207.73333333333332,GAStech,"[36.04802538, 24.87957685]","[36.04802629, 24.87956654]"
17,2014-01-15 18:59:23,2014-01-15 20:53:01,113.63333333333334,Katerina's Café,"[36.05580569, 24.90251649]","[36.05583753, 24.90247444]"
17,2014-01-16 07:58:12,2014-01-16 12:12:01,253.81666666666666,GAStech,"[36.04802788, 24.87956786]","[36.04803085, 24.87957496]"
17,2014-01-16 13:58:26,2014-01-16 17:19:01,200.58333333333334,GAStech,"[36.04802999, 24.87957478]","[36.04803259, 24.87956879]"
17,2014-01-16 18:19:23,2014-01-16 19:09:01,49.63333333333333,Katerina's Café,"[36.05573911, 24.90252165]","[36.05578445, 24.90250744]"
17,2014-01-17 07:43:12,2014-01-17 17:33:01,589.8166666666667,GAStech,"[36.04802828, 24.87957309]","[36.04802666, 24.87957302]"
17,2014-01-18 12:16:22,2014-01-18 12:20:01,3.65,Katerina's Café,"[36.05586316, 24.9025341]","[36.05575508, 24.90253561]"
17,2014-01-18 12:20:01,2014-01-18 13:28:01,68.0,Katerina's Café,"[36.05575508, 24.90253561]","[36.05580471, 24.90247152]"
17,2014-01-18 13:35:59,2014-01-18 18:08:01,272.03333333333336,Ahaggo Museum,"[36.07713305, 24.87617019]","[36.07713037, 24.87617634]"
17,2014-01-19 18:26:23,2014-01-19 19:51:01,84.63333333333334,Katerina's Café,"[36.0558087, 24.90256054]","[36.05575283, 24.90249258]"
12,2014-01-06 07:11:16,2014-01-06 07:44:01,32.75,Hallowed Grounds,"[36.06363867, 24.88592673]","[36.06365032, 24.88592578]"
12,2014-01-06 07:51:09,2014-01-06 12:28:01,276.8666666666667,GAStech,"[36.04803041, 24.87957301]","[36.04802351, 24.87957186]"
12,2014-01-06 12:36:17,2014-01-06 14:12:01,95.73333333333333,Roberts and Sons,"[36.06344216, 24.85099869]","[36.06344312, 24.85100931]"
12,2014-01-06 14:23:01,2014-01-06 17:12:01,169.0,GAStech,"[36.04802574, 24.87957537]","[36.04802417, 24.87957268]"
12,2014-01-06 18:55:19,2014-01-06 20:37:01,101.7,Katerina's Café,"[36.0557322, 24.90254205]","[36.05579646, 24.90256122]"
12,2014-01-07 07:14:16,2014-01-07 07:52:01,37.75,Hallowed Grounds,"[36.06367238, 24.88594414]","[36.06362395, 24.88594002]"
12,2014-01-07 07:59:09,2014-01-07 12:07:01,247.86666666666667,GAStech,"[36.04803029, 24.879576]","[36.04802528, 24.87957631]"
12,2014-01-07 13:56:26,2014-01-07 17:15:01,198.58333333333334,GAStech,"[36.04802331, 24.87957453]","[36.04802333, 24.87957378]"
12,2014-01-08 07:16:16,2014-01-08 07:47:01,30.75,Hallowed Grounds,"[36.06362448, 24.88591142]","[36.06367337, 24.88588184]"
12,2014-01-08 07:54:09,2014-01-08 12:14:01,259.8666666666667,GAStech,"[36.04803092, 24.87957078]","[36.04802141, 24.87957091]"
12,2014-01-08 12:17:23,2014-01-08 14:08:01,110.63333333333334,Katerina's Café,"[36.05450529, 24.89988434]","[36.05444168, 24.8998825]"
12,2014-01-08 14:11:23,2014-01-08 17:28:01,196.63333333333333,GAStech,"[36.04803242, 24.87956942]","[36.04802755, 24.87957028]"
12,2014-01-08 19:33:01,2014-01-08 21:04:01,91.0,General Grocer,"[36.06038375, 24.85656831]","[36.06036056, 24.85646426]"
12,2014-01-09 07:10:16,2014-01-09 07:51:01,40.75,Hallowed Grounds,"[36.06369265, 24.88586606]","[36.06371266, 24.88591768]"
12,2014-01-09 07:58:09,2014-01-09 12:32:01,273.8666666666667,GAStech,"[36.04802775, 24.87956884]","[36.04802984, 24.87957352]"
12,2014-01-09 14:12:05,2014-01-09 17:14:01,181.93333333333334,GAStech,"[36.04802369, 24.87957124]","[36.04802782, 24.87957194]"
12,2014-01-10 07:35:16,2014-01-10 07:52:01,16.75,Hallowed Grounds,"[36.06363494, 24.88591991]","[36.06362374, 24.88594775]"
12,2014-01-10 07:59:09,2014-01-10 12:22:01,262.8666666666667,GAStech,"[36.04802109, 24.8795754]","[36.04802346, 24.87956932]"
12,2014-01-10 12:25:23,2014-01-10 14:13:01,107.63333333333334,Katerina's Café,"[36.05449773, 24.89996523]","[36.05451124, 24.8999157]"
12,2014-01-10 14:16:23,2014-01-10 17:14:01,177.63333333333333,GAStech,"[36.04802246, 24.87956773]","[36.04803269, 24.87956997]"
12,2014-01-10 19:00:19,2014-01-10 20:28:01,87.7,Katerina's Café,"[36.05579659, 24.90255973]","[36.05581445, 24.90252548]"
12,2014-01-12 18:31:01,2014-01-12 19:29:01,58.0,Katerina's Café,"[36.05579024, 24.90250775]","[36.05575055, 24.90247292]"
12,2014-01-13 07:45:16,2014-01-13 07:57:01,11.75,Hallowed Grounds,"[36.06364205, 24.88588706]","[36.06362603, 24.88595773]"
12,2014-01-13 08:04:09,2014-01-13 12:11:01,246.86666666666667,GAStech,"[36.04802768, 24.87957656]","[36.04802126, 24.87957188]"
12,2014-01-13 12:14:42,2014-01-13 13:59:01,104.31666666666666,Katerina's Café,"[36.05581918, 24.90248716]","[36.05584039, 24.90251944]"
12,2014-01-13 14:02:41,2014-01-13 14:09:01,6.333333333333333,GAStech,"[36.04803299, 24.87956995]","[36.04802544, 24.87956788]"
12,2014-01-13 14:09:01,2014-01-13 17:27:01,198.0,GAStech,"[36.04802544, 24.87956788]","[36.04803001, 24.8795652]"
12,2014-01-13 18:52:19,2014-01-13 21:09:01,136.7,Katerina's Café,"[36.05577947, 24.9025267]","[36.05580436, 24.90257848]"
12,2014-01-14 07:21:16,2014-01-14 07:50:01,28.75,Hallowed Grounds,"[36.06364973, 24.88587372]","[36.06366193, 24.88594197]"
12,2014-01-14 07:57:09,2014-01-14 12:05:01,247.86666666666667,GAStech,"[36.0480259, 24.87956533]","[36.04802889, 24.87957534]"
12,2014-01-14 14:03:05,2014-01-14 17:24:01,200.93333333333334,GAStech,"[36.04803094, 24.87957097]","[36.04802763, 24.8795694]"
12,2014-01-14 19:29:19,2014-01-14 20:02:01,32.7,Katerina's Café,"[36.05580573, 24.90246507]","[36.05579057, 24.90253285]"
12,2014-01-15 07:17:16,2014-01-15 07:49:01,31.75,Hallowed Grounds,"[36.06368345, 24.88590789]","[36.06365442, 24.88588963]"
12,2014-01-15 07:56:09,2014-01-15 12:20:01,263.8666666666667,GAStech,"[36.04803178, 24.87957336]","[36.04803026, 24.87956673]"
12,2014-01-15 13:49:05,2014-01-15 17:33:01,223.93333333333334,GAStech,"[36.0480321, 24.87956518]","[36.04802101, 24.87957402]"
12,2014-01-15 18:57:35,2014-01-15 19:33:01,35.43333333333333,Kronos Mart,"[36.06582821, 24.84978738]","[36.06585418, 24.84981964]"
12,2014-01-16 07:32:16,2014-01-16 07:46:01,13.75,Hallowed Grounds,"[36.06365602, 24.88589479]","[36.06364943, 24.88594435]"
12,2014-01-16 07:53:09,2014-01-16 12:17:01,263.8666666666667,GAStech,"[36.04803048, 24.87957465]","[36.04802279, 24.87956889]"
12,2014-01-16 12:25:17,2014-01-16 13:52:01,86.73333333333333,Roberts and Sons,"[36.06346905, 24.85103453]","[36.06346656, 24.85096713]"
12,2014-01-16 14:00:17,2014-01-16 17:39:01,218.73333333333332,GAStech,"[36.0480253, 24.87957429]","[36.04802678, 24.87956618]"
12,2014-01-16 19:31:19,2014-01-16 20:41:01,69.7,Katerina's Café,"[36.05574761, 24.90248473]","[36.05576456, 24.9025744]"
12,2014-01-17 07:49:40,2014-01-17 12:27:01,277.35,GAStech,"[36.04803227, 24.87957264]","[36.04802909, 24.87957119]"
12,2014-01-17 14:15:26,2014-01-17 17:36:01,200.58333333333334,GAStech,"[36.04803136, 24.8795671]","[36.0480307, 24.87957317]"
12,2014-01-17 19:03:01,2014-01-17 20:51:01,108.0,General Grocer,"[36.06035379, 24.85653534]","[36.06034937, 24.85651744]"
12,2014-01-19 18:25:19,2014-01-19 20:18:01,112.7,Katerina's Café,"[36.05583715, 24.90255629]","[36.05580134, 24.90255606]"
18,2014-01-06 07:14:46,2014-01-06 07:41:01,26.25,Hallowed Grounds,"[36.06367562, 24.88593949]","[36.06370658, 24.88589346]"
18,2014-01-06 07:48:09,2014-01-06 12:34:01,285.8666666666667,GAStech,"[36.04802862, 24.87957086]","[36.04802889, 24.87957507]"
18,2014-01-06 12:37:23,2014-01-06 13:57:01,79.63333333333334,Katerina's Café,"[36.05450481, 24.89997307]","[36.05448156, 24.89994451]"
18,2014-01-06 14:00:23,2014-01-06 17:28:01,207.63333333333333,GAStech,"[36.04802499, 24.879575]","[36.04802924, 24.87956634]"
18,2014-01-06 18:57:05,2014-01-06 21:05:01,127.93333333333334,Katerina's Café,"[36.05451552, 24.89994371]","[36.05447309, 24.89994963]"
18,2014-01-07 07:50:46,2014-01-07 08:02:01,11.25,Hallowed Grounds,"[36.06370256, 24.88589026]","[36.06367023, 24.88586928]"
18,2014-01-07 08:09:09,2014-01-07 12:08:01,238.86666666666667,GAStech,"[36.04802941, 24.87957679]","[36.04802867, 24.87956922]"
18,2014-01-07 12:11:42,2014-01-07 14:15:01,123.31666666666666,Katerina's Café,"[36.05572999, 24.90255019]","[36.0557492, 24.90252119]"
18,2014-01-07 14:20:29,2014-01-07 17:38:01,197.53333333333333,GAStech,"[36.0480323, 24.87956647]","[36.04802115, 24.87956905]"
18,2014-01-07 18:55:05,2014-01-07 20:43:01,107.93333333333334,Katerina's Café,"[36.05443036, 24.89988289]","[36.05445935, 24.89995002]"
18,2014-01-08 07:23:46,2014-01-08 07:48:01,24.25,Hallowed Grounds,"[36.06369057, 24.88592655]","[36.06362146, 24.88593042]"
18,2014-01-08 07:55:09,2014-01-08 12:24:01,268.8666666666667,GAStech,"[36.04802206, 24.87957009]","[36.04802311, 24.87957225]"
18,2014-01-08 12:32:17,2014-01-08 13:55:01,82.73333333333333,Roberts and Sons,"[36.06342268, 24.85100105]","[36.06343559, 24.85102312]"
18,2014-01-08 14:03:17,2014-01-08 17:18:01,194.73333333333332,GAStech,"[36.04802872, 24.8795694]","[36.04802208, 24.87957054]"
18,2014-01-09 07:32:46,2014-01-09 08:00:01,27.25,Hallowed Grounds,"[36.0636565, 24.88595655]","[36.06369433, 24.88589907]"
18,2014-01-09 08:07:09,2014-01-09 12:20:01,252.86666666666667,GAStech,"[36.04802152, 24.87957392]","[36.04802215, 24.87957518]"
18,2014-01-09 12:23:42,2014-01-09 13:51:01,87.31666666666666,Katerina's Café,"[36.0558039, 24.90258136]","[36.05579335, 24.90248346]"
18,2014-01-09 13:54:42,2014-01-09 17:46:01,231.31666666666666,GAStech,"[36.04802581, 24.87956755]","[36.04802297, 24.87956573]"
18,2014-01-09 19:07:05,2014-01-09 20:55:01,107.93333333333334,Katerina's Café,"[36.05447176, 24.89994455]","[36.05448552, 24.89988665]"
18,2014-01-10 07:32:46,2014-01-10 07:43:01,10.25,Hallowed Grounds,"[36.06365494, 24.8858871]","[36.06362277, 24.88593509]"
18,2014-01-10 07:50:09,2014-01-10 12:18:01,267.8666666666667,GAStech,"[36.04803005, 24.87957622]","[36.04802356, 24.8795705]"
18,2014-01-10 14:11:05,2014-01-10 17:17:01,185.93333333333334,GAStech,"[36.04802257, 24.87956836]","[36.04803196, 24.87956591]"
18,2014-01-11 12:54:55,2014-01-11 13:39:01,44.1,General Grocer,"[36.05972536, 24.85800498]","[36.05978258, 24.85804657]"
18,2014-01-11 18:31:05,2014-01-11 19:12:01,40.93333333333333,Katerina's Café,"[36.05450093, 24.89986956]","[36.05453096, 24.89996361]"
18,2014-01-13 07:22:06,2014-01-13 07:38:01,15.916666666666666,Bean There Done That,"[36.08172244, 24.85092371]","[36.08181896, 24.85088626]"
18,2014-01-13 07:58:11,2014-01-13 12:12:01,253.83333333333334,GAStech,"[36.04803065, 24.87957576]","[36.04803016, 24.87957623]"
18,2014-01-13 12:21:27,2014-01-13 14:09:01,107.56666666666666,Albert's Fine Clothing,"[36.07664546, 24.85762964]","[36.07663755, 24.85760838]"
18,2014-01-13 14:18:27,2014-01-13 17:35:01,196.56666666666666,GAStech,"[36.04802556, 24.87957663]","[36.04803254, 24.87957173]"
18,2014-01-14 07:44:46,2014-01-14 07:55:01,10.25,Hallowed Grounds,"[36.06370962, 24.88590332]","[36.063639, 24.88586605]"
18,2014-01-14 08:02:09,2014-01-14 12:07:01,244.86666666666667,GAStech,"[36.04802972, 24.87956992]","[36.04803173, 24.87956601]"
18,2014-01-14 12:10:42,2014-01-14 13:54:01,103.31666666666666,Katerina's Café,"[36.05574334, 24.90251201]","[36.05578658, 24.90252152]"
18,2014-01-14 13:57:42,2014-01-14 17:46:01,228.31666666666666,GAStech,"[36.04802307, 24.87957684]","[36.04802402, 24.87956602]"
18,2014-01-14 19:46:05,2014-01-14 21:16:01,89.93333333333334,Katerina's Café,"[36.05451016, 24.89989126]","[36.05445518, 24.89997094]"
18,2014-01-15 07:01:58,2014-01-15 07:07:01,5.05,Hallowed Grounds,"[36.06364421, 24.88596752]","[36.06364811, 24.8858782]"
18,2014-01-15 07:07:01,2014-01-15 07:37:01,30.0,Hallowed Grounds,"[36.06364811, 24.8858782]","[36.06367395, 24.88589983]"
18,2014-01-15 07:44:09,2014-01-15 12:24:01,279.8666666666667,GAStech,"[36.04802268, 24.87957196]","[36.04802884, 24.87957652]"
18,2014-01-15 12:27:42,2014-01-15 14:08:01,100.31666666666666,Katerina's Café,"[36.05582908, 24.90254202]","[36.05576453, 24.90258487]"
18,2014-01-15 14:11:42,2014-01-15 17:37:01,205.31666666666666,GAStech,"[36.04802609, 24.8795704]","[36.04802544, 24.87957465]"
18,2014-01-15 18:43:01,2014-01-15 20:06:01,83.0,Katerina's Café,"[36.05447987, 24.89998005]","[36.05444409, 24.89995276]"
18,2014-01-16 07:27:46,2014-01-16 08:00:01,32.25,Hallowed Grounds,"[36.063642, 24.88588918]","[36.06362432, 24.88590472]"
18,2014-01-16 08:07:09,2014-01-16 12:32:01,264.8666666666667,GAStech,"[36.04802409, 24.87957178]","[36.04802191, 24.87956978]"
18,2014-01-16 12:41:27,2014-01-16 13:52:01,70.56666666666666,Albert's Fine Clothing,"[36.07664074, 24.85759995]","[36.07668976, 24.857639]"
18,2014-01-16 14:01:27,2014-01-16 17:20:01,198.56666666666666,GAStech,"[36.04802668, 24.87957185]","[36.04802945, 24.87956532]"
18,2014-01-16 18:40:05,2014-01-16 20:35:01,114.93333333333334,Katerina's Café,"[36.05446127, 24.89993054]","[36.05451825, 24.89991434]"
18,2014-01-17 07:18:01,2014-01-17 07:41:01,23.0,Hallowed Grounds,"[36.06362248, 24.88593936]","[36.06364591, 24.88589178]"
18,2014-01-17 07:48:09,2014-01-17 12:13:01,264.8666666666667,GAStech,"[36.04802215, 24.87956935]","[36.0480251, 24.87956997]"
18,2014-01-17 12:22:27,2014-01-17 13:57:01,94.56666666666666,Albert's Fine Clothing,"[36.07664497, 24.85758573]","[36.07663066, 24.85762063]"
18,2014-01-17 14:06:27,2014-01-17 17:45:01,218.56666666666666,GAStech,"[36.04802702, 24.87956503]","[36.04802721, 24.87956763]"
